date,sku_id,category,sales,stockout,price,cost
2022-03-10,SKU_006,Home,112,False,69.59,12.11
2022-03-11,SKU_006,Home,98,False,30.76,18.11
2022-03-12,SKU_006,Home,114,False,54.51,8.8
2022-03-13,SKU_006,Home,133,False,62.93,16.54
2022-03-14,SKU_006,Home,104,False,93.28,44.35
2022-03-15,SKU_006,Home,118,False,39.32,6.58
2022-03-16,SKU_006,Home,124,False,91.69,12.55
2022-03-17,SKU_006,Home,0,True,16.6,15.05
2022-03-18,SKU_006,Home,117,False,26.24,38.75
2022-03-19,SKU_006,Home,109,False,71.88,20.72
2022-03-20,SKU_006,Home,128,False,55.02,43.45
2022-03-21,SKU_006,Home,118,False,34.92,22.9
2022-03-22,SKU_006,Home,128,False,16.44,19.63
2022-03-23,SKU_006,Home,122,False,33.84,14.96
2022-03-24,SKU_006,Home,113,False,22.98,14.2
2022-03-25,SKU_006,Home,114,False,93.97,39.01
2022-03-26,SKU_006,Home,114,False,46.74,16.83
2022-03-27,SKU_006,Home,120,False,84.0,40.04
2022-03-28,SKU_006,Home,0,True,89.14,11.96
2022-03-29,SKU_006,Home,96,False,39.64,21.57
2022-03-30,SKU_006,Home,117,False,12.3,23.28
2022-03-31,SKU_006,Home,115,False,43.38,12.77
2022-04-01,SKU_006,Home,126,False,34.64,31.52
2022-04-02,SKU_006,Home,113,False,33.35,29.58
2022-04-03,SKU_006,Home,130,False,79.48,47.67
2022-04-04,SKU_006,Home,102,False,40.12,19.38
2022-04-05,SKU_006,Home,124,False,53.6,29.2
2022-04-06,SKU_006,Home,113,False,60.0,40.61
2022-04-07,SKU_006,Home,94,False,42.53,29.52
2022-04-08,SKU_006,Home,126,False,44.31,37.35
2022-04-09,SKU_006,Home,119,False,87.01,26.02
2022-04-10,SKU_006,Home,130,False,25.99,12.16
2022-04-11,SKU_006,Home,131,False,67.94,28.65
2022-04-12,SKU_006,Home,124,False,98.2,19.39
2022-04-13,SKU_006,Home,121,False,45.41,48.42
2022-04-14,SKU_006,Home,143,False,94.4,5.34
2022-04-15,SKU_006,Home,143,False,91.45,5.2
2022-04-16,SKU_006,Home,0,True,52.5,6.32
2022-04-17,SKU_006,Home,107,False,44.2,7.01
2022-04-18,SKU_006,Home,117,False,45.23,49.55
2022-04-19,SKU_006,Home,121,False,81.28,49.7
2022-04-20,SKU_006,Home,96,False,54.06,36.34
2022-04-21,SKU_006,Home,115,False,55.48,36.62
2022-04-22,SKU_006,Home,103,False,32.81,44.41
2022-04-23,SKU_006,Home,95,False,47.6,38.76
2022-04-24,SKU_006,Home,114,False,44.37,41.44
2022-04-25,SKU_006,Home,90,False,90.59,6.6
2022-04-26,SKU_006,Home,137,False,42.4,33.77
2022-04-27,SKU_006,Home,139,False,57.31,33.11
2022-04-28,SKU_006,Home,122,False,85.69,39.28
2022-04-29,SKU_006,Home,110,False,21.5,10.46
2022-04-30,SKU_006,Home,115,False,14.8,35.98
2022-05-01,SKU_006,Home,123,False,88.8,44.42
2022-05-02,SKU_006,Home,91,False,33.84,8.44
2022-05-03,SKU_006,Home,92,False,99.17,39.06
2022-05-04,SKU_006,Home,120,False,61.48,44.2
2022-05-05,SKU_006,Home,122,False,63.58,36.06
2022-05-06,SKU_006,Home,117,False,89.17,49.09
2022-05-07,SKU_006,Home,77,False,86.75,34.05
2022-05-08,SKU_006,Home,112,False,58.8,5.78
2022-05-09,SKU_006,Home,104,False,81.88,7.09
2022-05-10,SKU_006,Home,130,False,45.82,15.35
2022-05-11,SKU_006,Home,111,False,31.07,42.36
2022-05-12,SKU_006,Home,121,False,31.26,21.96
2022-05-13,SKU_006,Home,162,False,44.25,45.88
2022-05-14,SKU_006,Home,124,False,77.17,46.86
2022-05-15,SKU_006,Home,110,False,67.68,47.51
2022-05-16,SKU_006,Home,90,False,50.67,13.66
2022-05-17,SKU_006,Home,97,False,72.74,20.96
2022-05-18,SKU_006,Home,110,False,97.82,30.1
2022-05-19,SKU_006,Home,84,False,49.57,18.6
2022-05-20,SKU_006,Home,119,False,32.74,13.9
2022-05-21,SKU_006,Home,144,False,44.94,23.96
2022-05-22,SKU_006,Home,124,False,52.86,49.45
2022-05-23,SKU_006,Home,139,False,68.8,43.31
2022-05-24,SKU_006,Home,97,False,99.76,17.7
2022-05-25,SKU_006,Home,87,False,24.17,43.53
2022-05-26,SKU_006,Home,141,False,50.47,17.62
2022-05-27,SKU_006,Home,114,False,91.86,35.2
2022-05-28,SKU_006,Home,95,False,60.35,7.06
2022-05-29,SKU_006,Home,110,False,58.36,36.95
2022-05-30,SKU_006,Home,116,False,66.86,39.41
2022-05-31,SKU_006,Home,117,False,97.79,49.78
2022-06-01,SKU_006,Home,147,False,94.28,18.03
2022-06-02,SKU_006,Home,119,False,19.14,27.4
2022-06-03,SKU_006,Home,154,False,39.34,34.05
2022-06-04,SKU_006,Home,141,False,82.41,43.7
2022-06-05,SKU_006,Home,124,False,39.24,28.27
2022-06-06,SKU_006,Home,119,False,59.96,9.9
2022-06-07,SKU_006,Home,148,False,50.71,38.05
2022-06-08,SKU_006,Home,171,False,28.03,29.42
2022-06-09,SKU_006,Home,133,False,45.11,35.27
2022-06-10,SKU_006,Home,129,False,47.06,9.36
2022-06-11,SKU_006,Home,133,False,14.65,49.83
2022-06-12,SKU_006,Home,125,False,74.74,24.76
2022-06-13,SKU_006,Home,134,False,93.11,31.97
2022-06-14,SKU_006,Home,139,False,62.22,35.69
2022-06-15,SKU_006,Home,121,False,44.34,38.06
2022-06-16,SKU_006,Home,132,False,25.45,14.54
2022-06-17,SKU_006,Home,139,False,25.89,33.57
2022-06-18,SKU_006,Home,143,False,51.74,13.14
2022-06-19,SKU_006,Home,118,False,99.35,33.02
2022-06-20,SKU_006,Home,112,False,86.03,16.64
2022-06-21,SKU_006,Home,118,False,31.26,45.88
2022-06-22,SKU_006,Home,159,False,66.79,22.36
2022-06-23,SKU_006,Home,127,False,67.1,31.6
2022-06-24,SKU_006,Home,114,False,47.37,33.29
2022-06-25,SKU_006,Home,118,False,13.26,15.96
2022-06-26,SKU_006,Home,125,False,75.61,15.91
2022-06-27,SKU_006,Home,103,False,89.55,45.98
2022-06-28,SKU_006,Home,121,False,10.58,36.81
2022-06-29,SKU_006,Home,128,False,26.82,33.66
2022-06-30,SKU_006,Home,126,False,97.33,20.51
2022-07-01,SKU_006,Home,124,False,58.87,22.26
2022-07-02,SKU_006,Home,134,False,57.01,21.2
2022-07-03,SKU_006,Home,0,True,60.62,10.57
2022-07-04,SKU_006,Home,0,True,96.31,28.19
2022-07-05,SKU_006,Home,117,False,15.22,31.26
2022-07-06,SKU_006,Home,135,False,33.44,43.59
2022-07-07,SKU_006,Home,113,False,11.51,22.56
2022-07-08,SKU_006,Home,100,False,15.1,31.46
2022-07-09,SKU_006,Home,131,False,47.2,23.91
2022-07-10,SKU_006,Home,117,False,95.4,8.3
2022-07-11,SKU_006,Home,100,False,57.38,28.23
2022-07-12,SKU_006,Home,113,False,70.5,20.53
2022-07-13,SKU_006,Home,0,True,32.62,18.92
2022-07-14,SKU_006,Home,99,False,53.42,25.67
2022-07-15,SKU_006,Home,122,False,14.1,47.79
2022-07-16,SKU_006,Home,136,False,50.85,44.57
2022-07-17,SKU_006,Home,121,False,31.48,13.97
2022-07-18,SKU_006,Home,129,False,68.68,36.87
2022-07-19,SKU_006,Home,114,False,60.75,23.11
2022-07-20,SKU_006,Home,115,False,41.05,35.15
2022-07-21,SKU_006,Home,119,False,32.06,37.16
2022-07-22,SKU_006,Home,143,False,63.89,24.98
2022-07-23,SKU_006,Home,116,False,36.18,37.2
2022-07-24,SKU_006,Home,103,False,69.5,36.3
2022-07-25,SKU_006,Home,123,False,71.44,22.68
2022-07-26,SKU_006,Home,89,False,72.33,9.19
2022-07-27,SKU_006,Home,101,False,84.4,43.59
2022-07-28,SKU_006,Home,107,False,24.23,5.97
2022-07-29,SKU_006,Home,122,False,16.73,49.48
2022-07-30,SKU_006,Home,127,False,70.65,6.94
2022-07-31,SKU_006,Home,121,False,25.27,36.38
2022-08-01,SKU_006,Home,59,False,31.38,20.41
2022-08-02,SKU_006,Home,77,False,35.65,22.01
2022-08-03,SKU_006,Home,71,False,39.55,24.1
2022-08-04,SKU_006,Home,84,False,43.52,40.55
2022-08-05,SKU_006,Home,76,False,68.28,48.48
2022-08-06,SKU_006,Home,69,False,98.82,18.6
2022-08-07,SKU_006,Home,52,False,48.94,20.22
2022-08-08,SKU_006,Home,62,False,36.65,44.89
2022-08-09,SKU_006,Home,92,False,48.45,15.76
2022-08-10,SKU_006,Home,60,False,63.29,20.78
2022-08-11,SKU_006,Home,70,False,49.63,33.13
2022-08-12,SKU_006,Home,71,False,88.53,29.61
2022-08-13,SKU_006,Home,86,False,20.04,13.0
2022-08-14,SKU_006,Home,73,False,85.23,29.53
2022-08-15,SKU_006,Home,104,False,71.22,9.88
2022-08-16,SKU_006,Home,86,False,77.51,33.4
2022-08-17,SKU_006,Home,59,False,69.54,33.52
2022-08-18,SKU_006,Home,65,False,65.2,41.62
2022-08-19,SKU_006,Home,71,False,59.15,34.32
2022-08-20,SKU_006,Home,65,False,99.27,7.46
2022-08-21,SKU_006,Home,58,False,44.47,12.0
2022-08-22,SKU_006,Home,71,False,95.21,20.12
2022-08-23,SKU_006,Home,79,False,66.47,5.01
2022-08-24,SKU_006,Home,103,False,77.22,27.94
2022-08-25,SKU_006,Home,106,False,36.89,19.61
2022-08-26,SKU_006,Home,78,False,90.63,38.5
2022-08-27,SKU_006,Home,80,False,55.45,36.44
2022-08-28,SKU_006,Home,77,False,70.0,41.8
2022-08-29,SKU_006,Home,85,False,34.38,6.95
2022-08-30,SKU_006,Home,64,False,44.19,41.24
2022-08-31,SKU_006,Home,57,False,14.75,13.11
2022-09-01,SKU_006,Home,98,False,67.72,39.84
2022-09-02,SKU_006,Home,92,False,96.71,14.68
2022-09-03,SKU_006,Home,58,False,64.16,49.94
2022-09-04,SKU_006,Home,70,False,57.33,15.45
2022-09-05,SKU_006,Home,47,False,61.53,20.11
2022-09-06,SKU_006,Home,60,False,95.54,31.15
2022-09-07,SKU_006,Home,53,False,48.08,45.65
2022-09-08,SKU_006,Home,108,False,76.0,30.5
2022-09-09,SKU_006,Home,58,False,23.1,32.28
2022-09-10,SKU_006,Home,53,False,56.33,42.21
2022-09-11,SKU_006,Home,67,False,41.36,42.02
2022-09-12,SKU_006,Home,47,False,54.4,27.43
2022-09-13,SKU_006,Home,81,False,95.24,21.13
2022-09-14,SKU_006,Home,60,False,11.87,22.8
2022-09-15,SKU_006,Home,54,False,88.42,28.01
2022-09-16,SKU_006,Home,65,False,12.23,38.95
2022-09-17,SKU_006,Home,67,False,88.21,33.95
2022-09-18,SKU_006,Home,58,False,91.08,37.33
2022-09-19,SKU_006,Home,59,False,62.86,18.98
2022-09-20,SKU_006,Home,47,False,40.75,6.3
2022-09-21,SKU_006,Home,94,False,93.74,33.18
2022-09-22,SKU_006,Home,52,False,61.95,29.51
2022-09-23,SKU_006,Home,54,False,74.58,19.24
2022-09-24,SKU_006,Home,57,False,69.74,35.74
2022-09-25,SKU_006,Home,74,False,70.03,8.59
2022-09-26,SKU_006,Home,70,False,16.86,46.43
2022-09-27,SKU_006,Home,49,False,64.54,26.66
2022-09-28,SKU_006,Home,53,False,92.45,48.0
2022-09-29,SKU_006,Home,84,False,33.62,15.46
2022-09-30,SKU_006,Home,58,False,43.68,32.93
2022-10-01,SKU_006,Home,39,False,76.2,41.65
2022-10-02,SKU_006,Home,69,False,14.73,16.49
2022-10-03,SKU_006,Home,88,False,87.33,46.26
2022-10-04,SKU_006,Home,113,False,58.39,28.26
2022-10-05,SKU_006,Home,67,False,81.09,45.91
2022-10-06,SKU_006,Home,68,False,20.0,40.76
2022-10-07,SKU_006,Home,44,False,82.73,32.54
2022-10-08,SKU_006,Home,65,False,67.05,24.23
2022-10-09,SKU_006,Home,46,False,56.73,27.76
2022-10-10,SKU_006,Home,69,False,29.39,28.73
2022-10-11,SKU_006,Home,47,False,78.37,30.4
2022-10-12,SKU_006,Home,87,False,44.6,34.17
2022-10-13,SKU_006,Home,80,False,47.5,19.15
2022-10-14,SKU_006,Home,50,False,54.86,27.24
2022-10-15,SKU_006,Home,37,False,42.65,32.59
2022-10-16,SKU_006,Home,60,False,73.53,20.12
2022-10-17,SKU_006,Home,69,False,22.91,12.55
2022-10-18,SKU_006,Home,96,False,81.24,44.72
2022-10-19,SKU_006,Home,74,False,49.52,47.77
2022-10-20,SKU_006,Home,64,False,71.8,45.76
2022-10-21,SKU_006,Home,71,False,62.64,5.55
2022-10-22,SKU_006,Home,62,False,83.57,14.29
2022-10-23,SKU_006,Home,66,False,28.36,10.43
2022-10-24,SKU_006,Home,57,False,12.82,9.8
2022-10-25,SKU_006,Home,70,False,63.23,6.3
2022-10-26,SKU_006,Home,88,False,21.81,31.66
2022-10-27,SKU_006,Home,74,False,13.35,43.49
2022-10-28,SKU_006,Home,79,False,71.08,41.29
2022-10-29,SKU_006,Home,82,False,39.5,21.92
2022-10-30,SKU_006,Home,73,False,99.45,35.94
2022-10-31,SKU_006,Home,72,False,84.43,17.81
2022-11-01,SKU_006,Home,94,False,48.83,22.04
2022-11-02,SKU_006,Home,114,False,83.18,18.37
2022-11-03,SKU_006,Home,132,False,91.1,5.72
2022-11-04,SKU_006,Home,106,False,56.89,32.96
2022-11-05,SKU_006,Home,121,False,32.88,27.68
2022-11-06,SKU_006,Home,110,False,76.94,31.59
2022-11-07,SKU_006,Home,88,False,60.42,16.43
2022-11-08,SKU_006,Home,143,False,65.02,28.53
2022-11-09,SKU_006,Home,139,False,42.59,47.09
2022-11-10,SKU_006,Home,144,False,35.7,12.07
2022-11-11,SKU_006,Home,94,False,96.98,21.34
2022-11-12,SKU_006,Home,115,False,90.79,6.71
2022-11-13,SKU_006,Home,128,False,27.97,6.83
2022-11-14,SKU_006,Home,132,False,50.56,19.92
2022-11-15,SKU_006,Home,112,False,75.43,24.13
2022-11-16,SKU_006,Home,134,False,25.03,17.03
2022-11-17,SKU_006,Home,105,False,13.61,12.5
2022-11-18,SKU_006,Home,143,False,32.25,16.65
2022-11-19,SKU_006,Home,129,False,13.21,21.43
2022-11-20,SKU_006,Home,145,False,26.78,10.41
2022-11-21,SKU_006,Home,126,False,17.48,33.96
2022-11-22,SKU_006,Home,120,False,98.04,26.21
2022-11-23,SKU_006,Home,124,False,92.05,32.35
2022-11-24,SKU_006,Home,123,False,76.59,34.78
2022-11-25,SKU_006,Home,139,False,31.33,38.47
2022-11-26,SKU_006,Home,145,False,36.53,41.09
2022-11-27,SKU_006,Home,137,False,68.43,15.99
2022-11-28,SKU_006,Home,135,False,18.95,34.53
2022-11-29,SKU_006,Home,124,False,86.57,18.26
2022-11-30,SKU_006,Home,0,True,36.7,17.66
2022-12-01,SKU_006,Home,133,False,18.36,21.99
2022-12-02,SKU_006,Home,123,False,58.25,34.75
2022-12-03,SKU_006,Home,124,False,71.07,45.01
2022-12-04,SKU_006,Home,142,False,90.45,43.96
2022-12-05,SKU_006,Home,105,False,74.36,46.77
2022-12-06,SKU_006,Home,120,False,64.84,10.21
2022-12-07,SKU_006,Home,127,False,76.06,17.85
2022-12-08,SKU_006,Home,133,False,52.2,5.98
2022-12-09,SKU_006,Home,128,False,82.24,34.76
2022-12-10,SKU_006,Home,154,False,56.47,25.02
2022-12-11,SKU_006,Home,153,False,84.95,9.73
2022-12-12,SKU_006,Home,133,False,97.96,31.45
2022-12-13,SKU_006,Home,188,False,74.68,8.82
2022-12-14,SKU_006,Home,161,False,61.37,46.14
2022-12-15,SKU_006,Home,124,False,18.22,14.17
2022-12-16,SKU_006,Home,143,False,56.2,8.8
2022-12-17,SKU_006,Home,153,False,16.97,15.09
2022-12-18,SKU_006,Home,142,False,90.52,6.48
2022-12-19,SKU_006,Home,147,False,96.2,38.64
2022-12-20,SKU_006,Home,163,False,41.86,29.95
2022-12-21,SKU_006,Home,121,False,31.3,11.45
2022-12-22,SKU_006,Home,160,False,76.54,46.23
2022-12-23,SKU_006,Home,177,False,91.4,30.59
2022-12-24,SKU_006,Home,137,False,81.5,16.54
2022-12-25,SKU_006,Home,155,False,71.47,48.3
2022-12-26,SKU_006,Home,148,False,87.53,47.01
2022-12-27,SKU_006,Home,135,False,13.22,42.42
2022-12-28,SKU_006,Home,160,False,66.94,20.86
2022-12-29,SKU_006,Home,151,False,92.13,37.87
2022-12-30,SKU_006,Home,146,False,77.14,33.38
2022-12-31,SKU_006,Home,163,False,45.85,8.76
2023-01-01,SKU_006,Home,98,False,58.94,17.4
2023-01-02,SKU_006,Home,103,False,82.04,26.8
2023-01-03,SKU_006,Home,79,False,23.26,19.61
2023-01-04,SKU_006,Home,121,False,30.07,32.73
2023-01-05,SKU_006,Home,97,False,98.94,47.85
2023-01-06,SKU_006,Home,130,False,74.89,36.49
2023-01-07,SKU_006,Home,112,False,63.68,33.63
2023-01-08,SKU_006,Home,111,False,31.08,21.71
2023-01-09,SKU_006,Home,119,False,55.52,25.51
2023-01-10,SKU_006,Home,96,False,65.36,36.36
2023-01-11,SKU_006,Home,123,False,59.38,33.53
2023-01-12,SKU_006,Home,118,False,97.39,35.03
2023-01-13,SKU_006,Home,110,False,84.92,17.19
2023-01-14,SKU_006,Home,0,True,26.92,5.18
2023-01-15,SKU_006,Home,102,False,48.3,19.07
2023-01-16,SKU_006,Home,118,False,67.78,25.77
2023-01-17,SKU_006,Home,117,False,30.01,14.58
2023-01-18,SKU_006,Home,119,False,51.15,11.69
2023-01-19,SKU_006,Home,97,False,19.29,28.99
2023-01-20,SKU_006,Home,112,False,75.16,23.83
2023-01-21,SKU_006,Home,109,False,18.84,28.57
2023-01-22,SKU_006,Home,67,False,84.93,38.79
2023-01-23,SKU_006,Home,133,False,65.99,8.61
2023-01-24,SKU_006,Home,99,False,87.58,32.63
2023-01-25,SKU_006,Home,136,False,12.77,29.18
2023-01-26,SKU_006,Home,117,False,22.28,30.57
2023-01-27,SKU_006,Home,126,False,57.3,9.1
2023-01-28,SKU_006,Home,142,False,78.51,39.68
2023-01-29,SKU_006,Home,136,False,29.42,23.19
2023-01-30,SKU_006,Home,117,False,30.29,27.76
2023-01-31,SKU_006,Home,104,False,10.88,40.11
2023-02-01,SKU_006,Home,122,False,40.13,30.45
2023-02-02,SKU_006,Home,99,False,12.07,48.62
2023-02-03,SKU_006,Home,127,False,45.02,38.82
2023-02-04,SKU_006,Home,130,False,90.88,12.98
2023-02-05,SKU_006,Home,126,False,48.18,27.16
2023-02-06,SKU_006,Home,93,False,57.09,21.31
2023-02-07,SKU_006,Home,112,False,77.15,10.45
2023-02-08,SKU_006,Home,98,False,44.17,21.22
2023-02-09,SKU_006,Home,140,False,55.17,33.08
2023-02-10,SKU_006,Home,114,False,74.68,29.62
2023-02-11,SKU_006,Home,142,False,89.49,30.25
2023-02-12,SKU_006,Home,119,False,88.76,41.79
2023-02-13,SKU_006,Home,144,False,59.26,7.79
2023-02-14,SKU_006,Home,132,False,84.65,7.69
2023-02-15,SKU_006,Home,0,True,35.42,31.28
2023-02-16,SKU_006,Home,116,False,79.94,27.77
2023-02-17,SKU_006,Home,151,False,64.76,45.4
2023-02-18,SKU_006,Home,126,False,44.66,5.16
2023-02-19,SKU_006,Home,120,False,82.38,29.75
2023-02-20,SKU_006,Home,126,False,80.76,17.14
2023-02-21,SKU_006,Home,136,False,91.46,14.03
2023-02-22,SKU_006,Home,148,False,10.66,16.86
2023-02-23,SKU_006,Home,140,False,33.1,25.0
2023-02-24,SKU_006,Home,143,False,49.58,36.38
2023-02-25,SKU_006,Home,114,False,74.86,34.51
2023-02-26,SKU_006,Home,132,False,34.12,22.69
2023-02-27,SKU_006,Home,114,False,67.44,30.45
2023-02-28,SKU_006,Home,117,False,92.63,13.6
2023-03-01,SKU_006,Home,111,False,39.21,5.32
2023-03-02,SKU_006,Home,138,False,34.18,41.68
2023-03-03,SKU_006,Home,124,False,31.8,37.46
2023-03-04,SKU_006,Home,96,False,29.89,27.54
2023-03-05,SKU_006,Home,148,False,52.84,40.07
2023-03-06,SKU_006,Home,120,False,77.83,43.94
2023-03-07,SKU_006,Home,134,False,98.36,22.08
2023-03-08,SKU_006,Home,136,False,24.5,49.12
2023-03-09,SKU_006,Home,146,False,78.71,39.86
2023-03-10,SKU_006,Home,143,False,36.27,27.04
2023-03-11,SKU_006,Home,130,False,41.42,12.32
2023-03-12,SKU_006,Home,116,False,16.89,46.4
2023-03-13,SKU_006,Home,96,False,66.55,46.48
2023-03-14,SKU_006,Home,142,False,36.6,48.91
2023-03-15,SKU_006,Home,129,False,12.37,49.55
2023-03-16,SKU_006,Home,131,False,93.12,49.81
2023-03-17,SKU_006,Home,126,False,53.34,23.28
2023-03-18,SKU_006,Home,134,False,49.5,47.03
2023-03-19,SKU_006,Home,161,False,23.22,15.34
2023-03-20,SKU_006,Home,138,False,22.57,28.07
2023-03-21,SKU_006,Home,121,False,24.1,29.34
2023-03-22,SKU_006,Home,106,False,38.66,28.74
2023-03-23,SKU_006,Home,131,False,44.93,11.56
2023-03-24,SKU_006,Home,142,False,65.63,8.03
2023-03-25,SKU_006,Home,168,False,11.72,49.35
2023-03-26,SKU_006,Home,122,False,80.07,19.65
2023-03-27,SKU_006,Home,98,False,11.97,21.2
2023-03-28,SKU_006,Home,126,False,72.14,11.54
2023-03-29,SKU_006,Home,147,False,23.38,44.05
2023-03-30,SKU_006,Home,137,False,50.87,28.68
2023-03-31,SKU_006,Home,135,False,64.42,26.58
2023-04-01,SKU_006,Home,108,False,31.65,17.33
2023-04-02,SKU_006,Home,158,False,72.48,12.77
2023-04-03,SKU_006,Home,148,False,22.6,23.04
2023-04-04,SKU_006,Home,135,False,94.71,38.27
2023-04-05,SKU_006,Home,122,False,93.94,26.53
2023-04-06,SKU_006,Home,165,False,85.46,13.33
2023-04-07,SKU_006,Home,154,False,75.0,45.68
2023-04-08,SKU_006,Home,134,False,45.48,26.07
2023-04-09,SKU_006,Home,149,False,93.76,45.29
2023-04-10,SKU_006,Home,132,False,80.12,30.29
2023-04-11,SKU_006,Home,141,False,51.01,37.13
2023-04-12,SKU_006,Home,133,False,59.15,23.52
2023-04-13,SKU_006,Home,156,False,45.41,38.03
2023-04-14,SKU_006,Home,131,False,23.86,36.08
2023-04-15,SKU_006,Home,137,False,67.69,32.77
2023-04-16,SKU_006,Home,121,False,64.18,34.77
2023-04-17,SKU_006,Home,135,False,80.56,40.14
2023-04-18,SKU_006,Home,119,False,80.88,6.25
2023-04-19,SKU_006,Home,136,False,16.04,37.9
2023-04-20,SKU_006,Home,98,False,75.9,19.45
2023-04-21,SKU_006,Home,133,False,68.71,30.16
2023-04-22,SKU_006,Home,154,False,81.53,15.32
2023-04-23,SKU_006,Home,113,False,80.42,36.86
2023-04-24,SKU_006,Home,131,False,79.89,19.73
2023-04-25,SKU_006,Home,131,False,21.17,27.82
2023-04-26,SKU_006,Home,131,False,52.76,23.98
2023-04-27,SKU_006,Home,129,False,14.08,21.27
2023-04-28,SKU_006,Home,122,False,43.25,24.05
2023-04-29,SKU_006,Home,152,False,95.56,9.9
2023-04-30,SKU_006,Home,133,False,99.08,26.79
2023-05-01,SKU_006,Home,125,False,68.05,30.0
2023-05-02,SKU_006,Home,145,False,54.72,25.78
2023-05-03,SKU_006,Home,136,False,51.01,25.6
2023-05-04,SKU_006,Home,150,False,57.04,20.52
2023-05-05,SKU_006,Home,130,False,96.25,43.46
2023-05-06,SKU_006,Home,133,False,99.54,18.61
2023-05-07,SKU_006,Home,124,False,61.11,42.58
2023-05-08,SKU_006,Home,139,False,92.7,8.65
2023-05-09,SKU_006,Home,116,False,54.17,25.16
2023-05-10,SKU_006,Home,116,False,57.62,28.15
2023-05-11,SKU_006,Home,134,False,11.69,37.01
2023-05-12,SKU_006,Home,119,False,61.15,35.71
2023-05-13,SKU_006,Home,133,False,66.39,17.63
2023-05-14,SKU_006,Home,151,False,20.7,31.6
2023-05-15,SKU_006,Home,128,False,24.11,43.38
2023-05-16,SKU_006,Home,142,False,35.91,45.77
2023-05-17,SKU_006,Home,138,False,15.67,32.03
2023-05-18,SKU_006,Home,131,False,88.73,40.32
2023-05-19,SKU_006,Home,121,False,44.3,39.86
2023-05-20,SKU_006,Home,132,False,11.39,44.6
2023-05-21,SKU_006,Home,125,False,22.65,38.05
2023-05-22,SKU_006,Home,127,False,41.62,20.43
2023-05-23,SKU_006,Home,142,False,31.86,32.4
2023-05-24,SKU_006,Home,120,False,85.47,38.38
2023-05-25,SKU_006,Home,133,False,24.9,11.49
2023-05-26,SKU_006,Home,157,False,63.91,13.12
2023-05-27,SKU_006,Home,136,False,69.23,24.47
2023-05-28,SKU_006,Home,115,False,37.32,23.49
2023-05-29,SKU_006,Home,151,False,70.17,43.03
2023-05-30,SKU_006,Home,116,False,33.73,10.7
2023-05-31,SKU_006,Home,120,False,76.47,18.23
2023-06-01,SKU_006,Home,124,False,39.73,37.62
2023-06-02,SKU_006,Home,175,False,20.78,12.35
2023-06-03,SKU_006,Home,167,False,63.58,12.68
2023-06-04,SKU_006,Home,158,False,11.82,39.57
2023-06-05,SKU_006,Home,168,False,84.59,17.85
2023-06-06,SKU_006,Home,144,False,97.47,37.28
2023-06-07,SKU_006,Home,168,False,61.06,24.31
2023-06-08,SKU_006,Home,0,True,31.24,17.82
2023-06-09,SKU_006,Home,152,False,34.99,45.42
2023-06-10,SKU_006,Home,135,False,45.29,37.57
2023-06-11,SKU_006,Home,180,False,79.52,48.72
2023-06-12,SKU_006,Home,132,False,33.94,15.19
2023-06-13,SKU_006,Home,146,False,73.63,17.8
2023-06-14,SKU_006,Home,155,False,89.13,12.31
2023-06-15,SKU_006,Home,144,False,21.08,26.22
2023-06-16,SKU_006,Home,142,False,86.39,15.34
2023-06-17,SKU_006,Home,136,False,48.76,10.16
2023-06-18,SKU_006,Home,154,False,29.6,12.95
2023-06-19,SKU_006,Home,164,False,26.53,5.45
2023-06-20,SKU_006,Home,124,False,48.58,15.52
2023-06-21,SKU_006,Home,141,False,74.38,43.74
2023-06-22,SKU_006,Home,0,True,96.98,20.36
2023-06-23,SKU_006,Home,109,False,85.81,38.59
2023-06-24,SKU_006,Home,135,False,65.22,25.85
2023-06-25,SKU_006,Home,168,False,59.29,47.42
2023-06-26,SKU_006,Home,147,False,36.31,11.84
2023-06-27,SKU_006,Home,136,False,46.56,7.02
2023-06-28,SKU_006,Home,132,False,95.76,17.57
2023-06-29,SKU_006,Home,147,False,33.6,27.1
2023-06-30,SKU_006,Home,163,False,36.21,41.34
2023-07-01,SKU_006,Home,170,False,58.02,19.31
2023-07-02,SKU_006,Home,134,False,80.27,39.6
2023-07-03,SKU_006,Home,157,False,66.31,11.68
2023-07-04,SKU_006,Home,121,False,19.44,44.24
2023-07-05,SKU_006,Home,100,False,44.27,45.64
2023-07-06,SKU_006,Home,141,False,52.72,46.9
2023-07-07,SKU_006,Home,115,False,51.66,12.59
2023-07-08,SKU_006,Home,0,True,64.88,46.44
2023-07-09,SKU_006,Home,132,False,82.79,17.12
2023-07-10,SKU_006,Home,130,False,14.95,47.34
2023-07-11,SKU_006,Home,162,False,80.38,12.5
2023-07-12,SKU_006,Home,144,False,45.6,43.42
2023-07-13,SKU_006,Home,134,False,21.69,42.83
2023-07-14,SKU_006,Home,156,False,69.08,25.98
2023-07-15,SKU_006,Home,112,False,61.79,22.74
2023-07-16,SKU_006,Home,153,False,46.63,30.83
2023-07-17,SKU_006,Home,106,False,57.83,8.05
2023-07-18,SKU_006,Home,123,False,89.64,38.99
2023-07-19,SKU_006,Home,136,False,96.51,16.06
2023-07-20,SKU_006,Home,0,True,49.04,21.15
2023-07-21,SKU_006,Home,150,False,46.11,24.34
